customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount,number_of_open_complaints,number_of_policies,response,coverage,education,effective_to_date,employmentstatus,location_code,vehicle_size,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate Auto,policy_type_Personal Auto,policy_type_Special Auto,policy_Corporate L1,policy_Corporate L2,policy_Corporate L3,policy_Personal L1,policy_Personal L2,policy_Personal L3,policy_Special L1,policy_Special L2,policy_Special L3,policy_type_Corporate Auto,policy_type_Personal Auto,policy_type_Special Auto,renew_offer_type_Offer1,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,day_of_week,month,gender_F,gender_M
13466.92071,11432,119,11,9,571.2,0,2,1,0,0,2011-02-23,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,2,1,0
13306.18451,39017,170,10,4,592.85751,2,3,0,2,1,2011-01-05,4,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,1,0
7350.182328,0,108,7,54,777.6,0,4,0,0,2,2011-02-19,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,2,0,1
4822.436037,73769,61,24,84,121.654567,0,6,0,0,2,2011-01-23,4,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,1
3554.845264,58557,88,4,83,55.510526,0,1,1,1,3,2011-01-10,4,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
3135.579831,0,91,12,6,707.264022,0,1,0,1,1,2011-01-13,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,1
2515.411468,39718,65,1,55,366.531664,2,1,0,0,1,2011-01-29,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,1
7247.495684,0,96,31,64,460.8,1,3,0,1,1,2011-02-26,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,2,1,0
4878.950256,43358,61,2,83,400.294938,0,6,0,0,0,2011-01-18,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0
2971.919417,83873,76,5,36,218.374041,1,1,0,1,2,2011-01-31,4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
11302.60169,22361,95,15,42,530.667993,0,2,0,1,4,2011-01-10,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
7996.597066,70061,99,2,57,699.517349,0,3,0,1,2,2011-02-28,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0
7411.813055,0,73,6,19,525.6,0,2,0,0,0,2011-02-22,0,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1
3179.474225,65742,79,6,0,277.360797,0,1,0,1,2,2011-01-21,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,1,1,0
3774.861293,66457,95,2,76,456.0,0,1,0,1,1,2011-01-06,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1
8224.770259,82634,104,8,74,324.097433,0,3,0,0,2,2011-02-03,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,2,1,0
2563.582441,0,69,11,60,331.2,0,1,0,0,0,2011-01-02,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,1,1,0
2393.915369,0,70,24,10,425.266308,0,1,1,0,1,2011-01-31,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
2453.570794,29735,69,3,92,331.2,0,1,1,0,2,2011-02-09,2,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,1
5143.878519,61417,65,6,35,206.01822,0,7,0,0,1,2011-01-31,4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1
7378.510732,0,105,3,12,756.0,0,4,0,0,0,2011-01-27,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0
2574.198807,43846,65,16,33,125.52458,1,1,0,0,0,2011-02-11,4,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,2,0,1
2430.484375,33775,61,24,95,292.8,0,1,0,0,1,2011-01-23,4,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,1,1,0
6160.999344,96988,77,1,60,369.6,0,3,0,1,1,2011-01-18,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
7912.132168,0,114,26,34,820.8,0,7,0,2,2,2011-02-11,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,1
5534.821886,81945,68,19,45,47.451832,0,9,0,0,4,2011-01-23,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,1,0
2382.672856,0,65,24,47,27.031485,0,1,0,0,2,2011-01-29,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,1,0
6991.248087,19019,186,7,46,1003.050834,0,1,0,0,2,2011-02-22,2,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,1,0
2885.328202,62579,72,33,53,326.242099,0,1,0,0,2,2011-01-30,4,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,6,1,1,0
2848.564466,0,81,26,58,583.2,0,1,0,1,2,2011-02-02,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,1,0
8123.023295,0,78,15,47,561.6,0,2,0,1,2,2011-02-04,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,2,1,0
9661.103686,0,135,1,98,648.0,0,9,0,1,0,2011-01-26,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1
4488.134688,0,66,1,61,758.460636,0,9,0,0,0,2011-01-13,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,1
4561.27302,29327,118,26,21,627.898468,0,1,0,2,1,2011-01-25,2,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
11546.17372,81081,96,32,34,206.211089,1,2,0,1,3,2011-02-26,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,2,0,1
3788.814643,0,106,27,89,763.2,0,1,0,0,0,2011-01-10,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
13502.63148,57222,112,3,88,297.187468,1,2,0,0,3,2011-02-21,4,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1
8563.968057,91147,107,4,79,50.473675,0,7,0,0,1,2011-02-01,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1
2913.475108,76638,73,2,55,435.189747,1,1,0,0,0,2011-01-13,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,1,0
7540.584824,29697,64,6,43,147.128736,0,2,0,0,2,2011-01-20,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1
6950.532764,0,61,27,90,301.402778,0,2,0,0,0,2011-01-18,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1
7255.137772,67352,181,7,80,560.947563,1,1,0,0,1,2011-02-21,4,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0
4334.064096,23904,123,1,67,590.4,3,1,1,1,2,2011-02-27,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,2,1,0
6307.497245,0,88,16,28,422.4,2,7,0,1,2,2011-01-27,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1
5904.847853,89953,74,3,42,274.165887,0,3,0,0,2,2011-01-01,4,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,1,1,0
4794.481412,20862,68,1,69,326.4,0,9,0,0,0,2011-01-23,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,1
9180.154161,47663,114,35,24,103.702555,0,8,0,0,1,2011-01-23,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6,1,1,0
8355.512557,49564,105,8,29,661.608936,0,5,0,2,3,2011-02-11,4,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4,2,0,1
13869.92705,28432,118,1,59,612.300581,0,2,1,0,1,2011-01-21,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1
13452.1928,32356,117,11,35,428.490681,2,2,0,2,1,2011-01-25,4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
8273.111579,0,116,6,78,509.513764,0,3,0,2,1,2011-01-11,0,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0
7408.836056,76771,95,34,82,91.674854,1,7,0,1,0,2011-01-03,4,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
4349.30875,75648,108,28,10,112.660916,0,1,1,0,1,2011-02-10,4,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,2,1,0
4744.967459,20698,68,21,72,248.422693,5,5,0,0,4,2011-02-19,4,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,2,0,1
8673.587,43963,110,25,59,528.0,0,7,0,0,2,2011-01-31,4,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
2497.910013,29465,63,6,9,302.4,0,1,0,0,0,2011-02-12,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,1
3312.253233,0,107,2,4,770.4,2,1,0,0,2,2011-01-07,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,1
10828.37347,11033,97,27,18,511.120131,0,2,0,1,1,2011-01-17,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
12128.36511,20495,61,7,36,292.8,0,2,0,0,1,2011-02-25,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,2,1,0
5505.687336,95766,68,17,62,162.557048,0,5,0,0,3,2011-02-06,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6,2,1,0
6715.342541,0,65,22,39,655.073317,0,2,0,0,1,2011-01-07,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,4,1,0,1
2836.677371,61029,72,26,98,114.429816,0,1,0,0,2,2011-01-31,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
3561.595726,0,105,3,30,504.0,0,1,0,0,2,2011-02-02,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,2,0,1
6552.399896,56188,86,20,52,175.972039,3,3,0,1,0,2011-01-14,4,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,1
2833.980142,94812,70,11,40,121.025058,0,1,0,0,2,2011-02-07,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0
5099.513147,0,70,28,77,336.0,1,3,0,0,2,2011-02-12,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5,2,1,0
9415.527031,55338,116,25,54,556.8,0,7,0,2,1,2011-01-25,4,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0
3644.833554,82477,90,1,69,432.0,0,1,1,1,0,2011-01-15,4,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0
2927.516316,20852,73,8,6,383.789732,0,1,0,0,1,2011-02-23,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,1,0
9227.945752,0,82,22,62,296.637382,0,2,0,1,0,2011-02-28,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0
3148.42409,0,83,16,75,544.217453,0,1,0,1,4,2011-01-08,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1,1,0
3063.114594,0,95,14,57,456.0,2,1,0,1,1,2011-02-28,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0
3417.953745,72460,85,9,76,370.018108,0,1,0,1,0,2011-01-25,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
7519.133631,96306,95,12,17,185.355353,1,6,1,1,0,2011-02-20,4,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,2,0,1
3969.433177,49544,101,3,29,0.769185,0,1,0,0,1,2011-02-05,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,2,1,0
4874.0748,0,68,10,36,609.323227,0,7,0,0,0,2011-01-18,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1
7261.615478,0,101,7,19,727.2,0,4,0,0,2,2011-01-26,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1
8005.964669,63357,101,26,42,565.508572,0,5,0,0,1,2011-02-20,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6,2,0,1
2996.139865,0,82,9,21,590.4,0,1,0,1,0,2011-01-22,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,1
4175.945269,23060,109,13,25,731.350857,3,1,0,0,2,2011-02-21,4,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,1
8491.858636,27781,71,33,7,340.8,0,2,0,0,3,2011-01-18,4,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
2402.172069,43246,62,19,89,52.435202,0,1,0,0,1,2011-02-02,4,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,1
4775.475851,14254,124,21,16,595.2,0,1,0,1,0,2011-01-30,1,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0
4235.183999,60334,106,5,67,111.164747,0,1,0,2,1,2011-02-12,4,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,5,2,0,1
5107.163002,35625,65,10,56,288.572108,1,3,1,0,2,2011-01-26,4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0
13167.60512,54684,111,13,15,302.137164,3,2,0,0,2,2011-02-12,4,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,2,1,0
2520.301352,56228,65,4,79,276.877348,0,1,0,0,2,2011-02-16,4,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,1
5189.289582,82166,134,9,43,643.2,3,1,0,1,2,2011-02-15,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1
2893.313855,30406,73,29,93,350.4,0,1,0,0,2,2011-02-15,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0
3985.547406,75007,101,1,19,668.773522,0,1,0,2,2,2011-02-12,4,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,2,0,1
2414.638309,79271,62,24,63,232.753598,4,1,0,0,2,2011-02-26,4,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,2,0,1
4699.034135,0,129,14,93,291.744204,2,1,0,1,2,2011-02-23,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,1,0
2395.57,21986,63,1,9,333.696228,0,1,1,0,4,2011-01-27,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0
8861.482361,58480,113,6,35,542.4,1,5,0,0,0,2011-01-22,4,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,5,1,1,0
8936.823519,37520,74,21,30,163.576763,0,2,0,0,3,2011-01-01,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0
7340.496505,50165,62,15,63,129.999138,0,2,0,0,2,2011-02-20,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,6,2,0,1
6342.473656,86687,80,4,82,274.159702,0,3,0,1,0,2011-02-13,4,2,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,2,0,1
6560.815344,0,93,2,88,41.617367,0,3,0,1,0,2011-01-04,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
6687.593818,23772,83,19,25,100.652984,0,4,0,1,2,2011-02-15,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0
3681.253483,0,98,23,7,354.939043,0,1,0,1,1,2011-01-29,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,5,1,0,1
2555.535685,18241,65,17,44,151.991098,0,1,0,0,4,2011-01-20,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,1,0
2373.795076,0,65,32,88,312.0,0,1,0,0,2,2011-01-14,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,1
2732.652352,86650,69,7,64,323.865715,2,1,0,0,0,2011-01-31,4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
4703.71858,0,137,11,73,1554.089517,0,1,0,1,2,2011-01-10,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
3844.569357,26262,97,6,59,465.6,0,1,0,1,0,2011-01-22,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,5,1,0,1
4683.443348,25187,121,8,79,580.8,0,1,0,1,1,2011-02-10,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,2,0,1
5174.081063,88081,64,35,94,82.483947,0,5,0,0,0,2011-01-26,4,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0
2655.864573,83460,66,20,18,443.44552,0,1,0,0,0,2011-01-04,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0
