state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,coverage_encoded,employmentstatus_encoded,location_code_encoded,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate Auto,policy_type_Personal Auto,policy_type_Special Auto,renew_offer_type_Offer1,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,vehicle_size_encoded,month,year,index,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.5989524331642051,0.21562075458077049,0.7703164742815269,0.005826676201896732,0.0007470097694739399,0.0047061615476858215,0.0,7.4700976947394e-05,0.03632548327646902
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.9457191013088886,0.32130518222543064,0.0,0.009080979024913883,0.0017690218879702368,0.003655978568471823,0.0,0.00011793479253134913,0.04774293233758868
0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.1066308356576594,0.132640323357189,0.9854045367540433,0.0008376237713756287,0.00031909477004785856,0.00031909477004785856,0.0,2.6591230837321548e-05,0.003660940805103842
0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.22442646018628978,0.10507165755020673,0.9687746861351574,0.002658086737027494,0.0007834360909133667,0.0018466707857243644,0.0,2.7979860389763095e-05,0.007564924226833479
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2011,0.20983702018545985,0.2522180958307539,0.9445020100793549,0.003348184814726859,0.00013078846932526792,0.0009155192852768754,5.231538773010717e-05,0.00023541924478548225,0.016071287110688923
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2011,0.864411224578464,0.4928100870286114,0.0,0.013683189021745597,0.0023703162084913634,0.0057103072295473754,0.0,0.00010774164584051651,0.0985189609565683
0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.8890347500702567,0.4450775073685604,0.0,0.013074040442209656,0.002548329916701882,0.0059830354566044195,0.0,0.00011079695290008184,0.10634844659898122
0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2011,0.1761848165964854,0.26461503716139895,0.948082880984751,0.0022393584165534596,0.00013172696567961527,0.0017783140366748062,0.0,4.390898855987176e-05,0.008273263302064836
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.9537087852975086,0.30008907920319644,0.0,0.007961436408538884,0.001069446681744029,0.004396614136058787,0.0,0.0001188274090826699,0.017384615831857686
1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.2159542400389163,0.2208177866680618,0.9510111412901024,0.0027441550372454796,0.00018832436530116036,5.380696151461724e-05,0.0,0.00010761392302923448,0.0131719441787783
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1,2011,0.8686285431320613,0.494459959946246,0.0,0.013416783675682062,0.0034623957872727904,0.008114990126420602,0.0,0.0001081998683522747,0.02712819613388671
0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,2011,0.8376404955416472,0.5414308542739418,0.0,0.014706426331885477,0.0007301062717957328,0.0033376286710662074,0.0,0.00010430089597081898,0.07059084639305029
0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.08416961810292811,0.0657188996120051,0.9942745724110831,0.0008278635246677441,0.00018862713220277715,0.000764987813933485,3.143785536712952e-05,3.143785536712952e-05,0.0036425482438752553
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1,2011,0.08389372238371447,0.04824385028280088,0.995288887948509,0.0011905744244670047,0.00035508360027963304,0.00044907631800071237,0.0,1.0443635302342148e-05,0.005714757237441624
0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.13991851674569072,0.14927917206582628,0.9788026485114899,0.0018634903275813925,0.0003309001516266024,0.0005747213159830463,0.0,0.00013932637963225364,0.008943205151254843
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2011,0.21932433145703414,0.08858901405940388,0.9715235351859066,0.002238281914060585,0.0009280681107080474,0.0010372525943207588,0.0,2.7296120903177865e-05,0.013560860755081816
0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.5407251983859516,0.8403722772725798,0.0,0.007603527553212111,0.0002691514178128181,0.0008747421078916589,0.0,0.00013457570890640906,0.036496932255418134
1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.9025703162527707,0.4267186991879586,0.0,0.011454793114070251,0.00011230189327519854,0.011117887434244656,0.0,0.00011230189327519854,0.05498300694753721
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.6255185640234726,0.7785712945086399,0.0,0.0069259955459180225,0.00046692104803941725,0.004280109607027992,0.0,0.00015564034934647243,0.04986716793060976
0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2011,0.5432120980334413,0.3768948286943668,0.7498475745586637,0.004932763174081504,0.0017568745551523165,0.003378604913754455,0.0,0.0002702883931003564,0.023677263235591217
0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.32145364717659997,0.148248067672327,0.9350615727931115,0.0037973260982065403,0.0010392681952986322,0.001478958585617284,0.0,3.997185366533201e-05,0.018227165271391396
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.7448263416325526,0.6670500642725354,0.0,0.008797526104077146,0.00027781661381296255,0.0026855606001919712,0.0,0.0008334498414388875,0.013876312272226875
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.9488950809767034,0.3125619245313964,0.0,0.008611305434025279,0.00035388926441199775,0.01097056719677193,0.0,0.00011796308813733259,0.04133426608332134
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2,2011,0.11972295701050986,0.10404682707103645,0.9873386334144546,0.001294704444986247,0.00022322490430797364,0.0001041716220103877,1.4881660287198243e-05,5.952664114879297e-05,0.0011634443766664648
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.13692465897038525,0.05753205196609912,0.9888832970556944,0.0014635248162382715,0.00015315957379237726,0.0001021063825282515,0.0,1.701773042137525e-05,0.0070249191179437035
0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.7352155007429549,0.6774383467326883,0.0,0.006302630084639569,0.0005480547899686582,0.0047498081797283705,0.0,0.00018268492998955272,0.021744798959836106
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.3449633090202518,0.24020504061684955,0.9072320764307764,0.0030853861179451093,8.57051699429197e-05,0.001714103398858394,0.0,0.00012855775491437955,0.014809853366136525
0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.09553428539120187,0.16315194594742097,0.9819586037732119,0.0013527398502790975,3.559841711260783e-05,0.0004983778395765096,0.0,2.3732278075071886e-05,0.0031405744832225416
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2011,0.9605598671231634,0.26287613741970856,0.0,0.007634852396408652,0.0009543565495510815,0.001431534824326622,0.0,0.00011929456869388518,0.09033057487328976
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.1978559211007193,0.08279119500413491,0.9767247345632678,0.002088383620211243,4.9138438122617487e-05,0.0008599226671458061,0.0,2.4569219061308743e-05,0.0015302209369298795
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.7407335988116848,0.671065022772212,0.0,0.00616205005219554,0.002667155992741353,0.008093438874525485,0.0,0.00018394179260285194,0.029577840250538594
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.7161794840770926,0.6971210853896181,0.0,0.006757249011776417,0.0015114899105289354,0.003022979821057871,8.891117120758444e-05,0.00017782234241516887,0.0324347952565268
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.4767232895643393,0.8780266900472699,0.0,0.004142332456492521,0.0010651712030980767,0.002722104185695085,0.0,0.00011835235589978631,0.042170124320906006
0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.3109771655156333,0.4624129651855515,0.8302758425047574,0.0023927257709070817,0.0,0.002276948717476094,0.0,7.718470228732523e-05,0.009927835596369972
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2,2011,0.18225052844961778,0.09414522739543676,0.9786665677113362,0.00235191152236757,0.00036183254190270313,0.0002487598725581084,0.0,2.2614533868918946e-05,0.011289175307364337
0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.10551484064155578,0.10544914960218607,0.9887892591187779,0.0013352994721387954,2.618234259095677e-05,0.000170185226841219,0.0,5.236468518191354e-05,0.006409437466266218
1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2011,0.8918038564315943,0.4478623509213446,0.0,0.013052946546629637,0.0009955637196581927,0.0028760729679014455,0.0,0.00011061819107313251,0.06265414342382225
0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.0829340684263042,0.10582939424983363,0.9908990884267479,0.0013062912923403986,0.00019542940594068954,0.00012342909848885657,0.0,3.085727462221414e-05,0.0062701982032339135
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2011,0.25323132297409634,0.16222869865143255,0.9536517067519403,0.002072063887464711,0.0008162675920315529,0.0005023185181732633,0.0,0.00018836944431497373,0.009945906659830613
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2011,0.09008639913419592,0.06429493507453504,0.9938538817089418,0.0008040437260024923,0.00010050546575031154,0.0007928764520302355,0.0,3.3501821916770514e-05,0.0019435698500826206
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2011,0.1156718323995351,0.03566754176593235,0.9926443961346322,0.0009032381558218531,0.00044445052111868964,0.0011899804275113304,1.433711358447386e-05,1.433711358447386e-05,0.0015895396395207207
0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,2011,0.2500204696666529,0.45221363627148176,0.8560311705887496,0.0019520745555829885,0.00030985310406079185,0.001332368347461405,0.0,6.197062081215836e-05,0.014054936800197518
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2011,0.10329681288168244,0.06810092756635151,0.9923150089020507,0.000870406849560645,0.0001536012087459962,0.0012160095692391364,3.840030218649905e-05,7.68006043729981e-05,0.0008294378871603874
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.10631081874349001,0.032168551536069304,0.9938105517751924,0.0008034890277974093,3.9515853826102096e-05,0.00040833048953638836,0.0,1.3171951275367366e-05,0.0017225640882361764
0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2011,0.2185788484535793,0.1392489645806374,0.9657870675105747,0.0035473029171728056,0.0003249437786723181,0.002057977264924681,0.0,2.7078648222693175e-05,0.008451517682065564
0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.4123002176824345,0.1282887498818897,0.9018205430244555,0.0033196474853658176,0.0005107149977485873,0.002247145990093784,0.0,5.107149977485873e-05,0.015934307929755923
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.9500408231300519,0.30938284721830617,0.0,0.008354334709218935,0.0,0.005177334185994833,0.0,0.00011766668604533711,0.04010080660425089
0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.3631878101141934,0.11015400640403207,0.9250382279403857,0.003238330938479495,0.0010794436461598316,0.003418238212839467,0.00017990727435997195,4.497681858999299e-05,0.015543988504701577
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1,2011,0.2572384382484858,0.12938358861889107,0.9575092486611853,0.0033126297149384007,0.0001274088351899385,0.0007007485935446617,0.0,3.1852208797484625e-05,0.015900622631704324
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.83700138938075,0.5443060126649458,0.0,0.007668453982193326,0.003316088208516033,0.006424920903999814,0.0,0.0003108832695483781,0.05521286867179195
0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.3616283736733317,0.19573032921974587,0.9111888979632327,0.0051929798645836195,0.001029642559357097,0.0,0.0,4.4767067798134653e-05,0.024926303350001372
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,2011,0.6408405980095472,0.7659615124781017,0.0,0.010389866131095382,0.002696606476772847,0.004838029267151285,0.0,0.0007138075967928125,0.04987135742925783
0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.1254479493564548,0.03838215469818412,0.9913508285983423,0.0009624765326197499,0.0004036191910986048,0.0012574290184225764,0.0,1.552381504225403e-05,0.0032382405890426062
1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.13328310580112251,0.2239846238660723,0.9653502593122499,0.0018797815243508558,0.00031329692072514263,0.0007914869576214129,0.0,3.297862323422554e-05,0.012693287699370908
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2011,0.13965519153010508,0.05100102798874676,0.9888658509233711,0.0012782293349694219,0.0005354744511358388,0.00029364727965513744,0.0,1.7273369391478674e-05,0.006135500807853225
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2011,0.848441204470097,0.5193254985327331,0.0,0.014060242567275907,0.0015739077500681986,0.0003147815500136397,0.0,0.0001049271833378799,0.10123374648438653
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.12063829799725673,0.12247203404934373,0.985110830325812,0.0010293115570434912,2.9835117595463516e-05,0.001238157380211736,0.0,2.9835117595463516e-05,0.0010293739273568247
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,2011,0.2622580818945455,0.13523695154158372,0.9553224046460312,0.003469536939010432,0.0009079162083391784,0.0007457883139928966,3.242557886925637e-05,3.242557886925637e-05,0.016653777307250074
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.2819284239343246,0.09960149321329412,0.9542353651631242,0.002474279122291353,0.001150017056839643,0.0012197150602844698,0.0,3.484900172241342e-05,0.004673401748361084
0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1,2011,0.23869651493216562,0.18533076056742961,0.9532224810249912,0.0023306173130195383,0.00029501484974930864,0.0006785341544234099,0.0,8.85044549247926e-05,0.0061153546780435665
0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.3195649001945908,0.10966155484149624,0.9410815090999874,0.0030013510151741104,0.0009477950574234032,0.000868812135971453,3.949146072597514e-05,3.949146072597514e-05,0.01440648487283573
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2,2011,0.09024335100231713,0.15827604826426758,0.98325444268903,0.0007805553651504014,0.00035682530978304065,0.0008697616925961616,0.0,2.230158186144004e-05,0.003746665752721927
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.1103659941278417,0.13262669521892545,0.9849762727722724,0.00109084254141677,2.727106353541925e-05,0.0003954304212635791,0.0,2.727106353541925e-05,0.007064088124551505
0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,2011,0.7063537465359001,0.7067434515398762,0.0,0.00977289927264,0.0016579025551800002,0.0036648372272400005,0.0,0.00052354817532,0.038289882795984824
0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.11809433281829528,0.07323240191778309,0.9902944979044054,0.0009189652874941456,0.00033549526368833885,0.00037925551547377434,0.0,4.3760251785435506e-05,0.0025393861144529534
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.20320485386010678,0.12133341227442135,0.9715536010233807,0.0016563567191264725,0.0007779857317109189,0.0017316456609049484,0.0001003852557046347,0.00015057788355695204,0.007950512251807068
0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.17117181266343098,0.09514209053668633,0.980582031013398,0.002387952448267617,0.00014792625785728603,4.226464510208172e-05,0.0,2.113232255104086e-05,0.010067133629563067
0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,2011,0.0871031453027039,0.11365867828793914,0.9896706463698405,0.0014192834440139384,7.526503112195127e-05,0.000827915342341464,0.0,3.225644190940769e-05,0.0066371776761907034
1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,2011,0.38802108059047796,0.5083566842921808,0.7681878712257796,0.0045976331444934435,0.0013888683457323945,0.004453957108728024,0.0,9.578402384361341e-05,0.029284858888925385
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,2011,0.5766749758091462,0.8139087941493884,0.0,0.009607691192673668,0.000854016994904326,0.0059781189643302824,0.00028467233163477533,0.00014233616581738767,0.06978231009686985
0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2011,0.4071450223261702,0.22397564994497812,0.8853294155271189,0.0032656004999014145,5.0240007690791e-05,0.0018086402768684759,5.0240007690791e-05,0.00015072002307237297,0.01567488239952679
